"ID","acousticness","instrumentalness","loudness","energy","tempo","liveness","audio_valence","danceability","speechiness","song_duration_min","key","audio_mode","song_popularity","loudness_energy_impact","is_very_danceable","energy_dance_synergy","emotional_intensity"
10090,"no_acustic","sense_veu",-3.442,0.963,"ràpid","en_viu",0.602,0.554,0.106,4.56776666666667,4,0,44,-3.314646,0,0.533502,0.579726
10091,"mig_acustic","sense_veu",-6.265,0.73,"ràpid","mig",0.431,0.752,0.0358,4.76083333333333,8,1,48,-4.57345,1,0.54896,0.31463
10092,"no_acustic","sense_veu",-13.947,0.362,"ràpid","mig",0.366,0.781,0.0407,3.58191666666667,8,0,11,-5.048814,1,0.282722,0.132492
10093,"mig_acustic","sense_veu",-7.608,0.363,"ràpid","en_viu",0.293,0.55,0.0425,3.65196666666667,0,1,60,-2.761704,0,0.19965,0.106359
10094,"acustic","sense_veu",-3.716,0.655,"ràpid","gravada",0.468,0.429,0.113,3.07955,8,0,38,-2.43398,0,0.280995,0.30654
10095,"mig_acustic","sense_veu",-4.861,0.832,"mitjà","en_viu",0.4,0.793,0.191,3.28376666666667,1,0,21,-4.044352,1,0.659776,0.3328
10096,"no_acustic","sense_veu",-4.734,0.705,"mitjà","gravada",0.6,0.814,0.119,3.27198333333333,11,1,63,-3.33747,1,0.57387,0.423
10097,"mig_acustic","sense_veu",-4.321,0.531,"mitjà","mig",0.614,0.954,0.0724,3.02671666666667,7,0,64,-2.294451,1,0.506574,0.326034
10098,"mig_acustic","sense_veu",-6.607,0.612,"lent","gravada",0.213,0.384,0.0708,3.15776666666667,2,1,95,-4.043484,0,0.235008,0.130356
10099,"mig_acustic","sense_veu",-4.916,0.705,"mitjà","mig",0.964,0.958,0.364,4.2311,1,1,65,-3.46578,1,0.67539,0.67962
10100,"mig_acustic","sense_veu",-6.021,0.758,"mitjà","gravada",0.771,0.794,0.0382,4.03555,9,0,62,-4.563918,1,0.601852,0.584418
10101,"acustic","sense_veu",-9.398,0.303,"mitjà","mig",0.504,0.587,0.0302,2.62133333333333,2,0,66,-2.847594,0,0.177861,0.152712
10102,"acustic","sense_veu",-11.119,0.581,"ràpid","mig",0.633,0.427,0.08,2.49243333333333,8,1,31,-6.460139,0,0.248087,0.367773
10103,"mig_acustic","sense_veu",-6.596,0.583,"lent","mig",0.469,0.646,0.113,3.93555,2,0,79,-3.845468,0,0.376618,0.273427
10104,"mig_acustic","sense_veu",-5.862,0.748,"lent","en_viu",0.901,0.644,0.0349,3.60403333333333,9,0,59,-4.384776,0,0.481712,0.673948
10105,"acustic","sense_veu",-8.134,0.509,"lent","gravada",0.32,0.803,0.139,3.87555,6,1,55,-4.140206,1,0.408727,0.16288
10106,"mig_acustic","sense_veu",-9.805,0.545,"lent","mig",0.128,0.364,0.0483,3.39365,10,0,43,-5.343725,0,0.19838,0.06976
10107,"no_acustic","sense_veu",-6.621,0.815,"ràpid","gravada",0.728,0.546,0.0513,2.97821666666667,9,1,0,-5.396115,0,0.44499,0.59332
10108,"mig_acustic","sense_veu",-9.821,0.464,"mitjà","mig",0.851,0.487,0.058,2.83221666666667,5,1,61,-4.556944,0,0.225968,0.394864
10109,"acustic","sense_veu",-13.642,0.432,"ràpid","gravada",0.732,0.575,0.0314,3.61821666666667,10,0,58,-5.893344,0,0.2484,0.316224
10110,"mig_acustic","sense_veu",-5.006,0.755,"mitjà","gravada",0.569,0.556,0.0305,4.33,2,0,47,-3.77953,0,0.41978,0.429595
10111,"no_acustic","sense_veu",-2.506,0.955,"ràpid","en_viu",0.575,0.546,0.0433,3.3851,7,1,40,-2.39323,0,0.52143,0.549125
10112,"acustic","sense_veu",-9.681,0.471,"ràpid","en_viu",0.543,0.429,0.14,4.43733333333333,4,1,47,-4.559751,0,0.202059,0.255753
10113,"acustic","sense_veu",-9.866,0.441,"ràpid","mig",0.654,0.457,0.0286,2.87466666666667,7,1,51,-4.350906,0,0.201537,0.288414
10114,"mig_acustic","sense_veu",-4.827,0.589,"ràpid","gravada",0.864,0.767,0.21,1.59206666666667,1,1,30,-2.843103,1,0.451763,0.508896
10115,"mig_acustic","sense_veu",-10.558,0.486,"mitjà","mig",0.896,0.375,0.139,3.77866666666667,6,1,56,-5.131188,0,0.18225,0.435456
10116,"mig_acustic","sense_veu",-6.757,0.641,"lent","mig",0.276,0.571,0.0701,2.116,1,0,65,-4.331237,0,0.366011,0.176916
10117,"mig_acustic","sense_veu",-2.749,0.934,"lent","mig",0.671,0.687,0.0332,3.57148333333333,4,1,100,-2.567566,0,0.641658,0.626714
10118,"acustic","sense_veu",-13.146,0.243,"lent","mig",0.177,0.521,0.0329,2.77266666666667,2,1,29,-3.194478,0,0.126603,0.043011
10119,"no_acustic","sense_veu",-4.822,0.748,"mitjà","en_viu",0.476,0.743,0.0528,3.59523333333333,6,1,47,-3.606856,1,0.555764,0.356048
10120,"acustic","sense_veu",-13.739,0.415,"ràpid","mig",0.274,0.357,0.052,3.42438333333333,9,0,87,-5.701685,0,0.148155,0.11371
10121,"mig_acustic","sense_veu",-5.924,0.637,"ràpid","mig",0.496,0.853,0.331,2.60325,7,0,81,-3.773588,1,0.543361,0.315952
10122,"no_acustic","sense_veu",-5.416,0.697,"mitjà","mig",0.737,0.928,0.0399,3.84931666666667,7,1,66,-3.774952,1,0.646816,0.513689
10123,"no_acustic","sense_veu",-6.502,0.842,"lent","en_viu",0.436,0.554,0.0318,4.588,7,1,45,-5.474684,0,0.466468,0.367112
10124,"mig_acustic","sense_veu",-5.403,0.582,"ràpid","mig",0.418,0.545,0.0368,4.07221666666667,8,1,71,-3.144546,0,0.31719,0.243276
10125,"acustic","sense_veu",-8.92,0.651,"mitjà","en_viu",0.232,0.648,0.0995,4.08333333333333,1,1,50,-5.80692,0,0.421848,0.151032
10126,"no_acustic","sense_veu",-3.713,0.848,"ràpid","en_viu",0.282,0.505,0.0575,4.32378333333333,11,0,63,-3.148624,0,0.42824,0.239136
10127,"no_acustic","molta_veu",-10.331,0.571,"mitjà","gravada",0.555,0.67,0.154,4.2951,10,0,18,-5.899001,0,0.38257,0.316905
10128,"no_acustic","sense_veu",-6.571,0.495,"lent","en_viu",0.279,0.621,0.0683,3.72021666666667,6,1,55,-3.252645,0,0.307395,0.138105
10129,"no_acustic","sense_veu",-1.909,0.921,"ràpid","gravada",0.767,0.516,0.0672,3.3691,7,1,42,-1.758189,0,0.475236,0.706407
10130,"mig_acustic","sense_veu",-3.458,0.744,"mitjà","mig",0.645,0.602,0.0319,2.8811,2,1,50,-2.572752,0,0.447888,0.47988
10131,"acustic","sense_veu",-9.35,0.569,"lent","mig",0.618,0.531,0.0277,3.7082,0,1,11,-5.32015,0,0.302139,0.351642
10132,"mig_acustic","sense_veu",-7.544,0.747,"ràpid","mig",0.64,0.46,0.0289,2.58201666666667,0,1,63,-5.635368,0,0.34362,0.47808
10133,"acustic","sense_veu",-8.894,0.492,"lent","mig",0.449,0.7,0.0533,3.42205,0,1,73,-4.375848,0,0.3444,0.220908
10134,"acustic","molta_veu",-15.013,0.382,"ràpid","en_viu",0.486,0.289,0.0293,0.928666666666667,2,1,26,-5.734966,0,0.110398,0.185652
10135,"mig_acustic","sense_veu",-5.525,0.931,"mitjà","mig",0.822,0.698,0.0481,3.5711,2,1,59,-5.143775,0,0.649838,0.765282
10136,"mig_acustic","sense_veu",-4.149,0.622,"lent","en_viu",0.633,0.881,0.215,4.66176666666667,1,0,70,-2.580678,1,0.547982,0.393726
10137,"acustic","sense_veu",-7.929,0.521,"mitjà","en_viu",0.416,0.805,0.0587,4.06306666666667,9,1,27,-4.131009,1,0.419405,0.216736
10138,"mig_acustic","sense_veu",-8.29,0.498,"lent","mig",0.586,0.618,0.0405,3.27983333333333,3,1,57,-4.12842,0,0.307764,0.291828
10139,"acustic","poca_veu",-16.649,0.136,"ràpid","gravada",0.143,0.28,0.0429,5.40688333333333,2,1,56,-2.264264,0,0.03808,0.019448
10140,"acustic","sense_veu",-13.966,0.301,"mitjà","mig",0.676,0.558,0.0474,3.41243333333333,5,1,40,-4.203766,0,0.167958,0.203476
10141,"acustic","sense_veu",-7.481,0.677,"mitjà","gravada",0.941,0.829,0.0634,4.2751,0,0,29,-5.064637,1,0.561233,0.637057
10142,"no_acustic","sense_veu",-8.76,0.699,"mitjà","mig",0.6,0.545,0.0338,4.04555,0,1,40,-6.12324,0,0.380955,0.4194
10143,"no_acustic","sense_veu",-3.425,0.864,"ràpid","en_viu",0.309,0.48,0.212,3.76561666666667,5,0,49,-2.9592,0,0.41472,0.266976
10144,"mig_acustic","sense_veu",-6.84,0.63,"lent","mig",0.341,0.517,0.083,3.62488333333333,7,1,41,-4.3092,0,0.32571,0.21483
10145,"mig_acustic","sense_veu",-3.175,0.912,"ràpid","en_viu",0.873,0.654,0.345,2.93901666666667,11,1,47,-2.8956,0,0.596448,0.796176
10146,"no_acustic","sense_veu",-6.104,0.664,"ràpid","mig",0.19,0.664,0.33,2.37713333333333,7,1,80,-4.053056,0,0.440896,0.12616
10147,"acustic","sense_veu",-11.134,0.31,"lent","en_viu",0.112,0.573,0.0668,3.89881666666667,2,0,86,-3.45154,0,0.17763,0.03472
10148,"no_acustic","sense_veu",-8.543,0.551,"mitjà","gravada",0.651,0.845,0.14,3.15333333333333,1,1,45,-4.707193,1,0.465595,0.358701
10149,"mig_acustic","sense_veu",-11.849,0.273,"lent","en_viu",0.438,0.57,0.0631,3.4491,1,1,69,-3.234777,0,0.15561,0.119574
10150,"no_acustic","sense_veu",-3.212,0.831,"mitjà","gravada",0.472,0.607,0.0277,3.152,2,1,12,-2.669172,0,0.504417,0.392232
10151,"no_acustic","sense_veu",-4.328,0.664,"mitjà","gravada",0.793,0.686,0.0354,2.92006666666667,11,1,0,-2.873792,0,0.455504,0.526552
10152,"acustic","sense_veu",-9.312,0.505,"lent","mig",0.276,0.571,0.0238,4.4911,1,0,65,-4.70256,0,0.288355,0.13938
10153,"acustic","sense_veu",-13.15,0.233,"mitjà","gravada",0.403,0.652,0.0424,4.09555,7,1,38,-3.06395,0,0.151916,0.093899
10154,"no_acustic","sense_veu",-6.544,0.772,"mitjà","mig",0.361,0.581,0.0401,4.03348333333333,7,1,62,-5.051968,0,0.448532,0.278692
10155,"acustic","sense_veu",-5.464,0.775,"mitjà","mig",0.962,0.643,0.0362,3.56,5,1,73,-4.2346,0,0.498325,0.74555
10156,"mig_acustic","sense_veu",-4.764,0.584,"lent","mig",0.57,0.677,0.0597,3.0409,1,0,65,-2.782176,0,0.395368,0.33288
10157,"mig_acustic","sense_veu",-5.806,0.537,"mitjà","en_viu",0.533,0.711,0.0571,4.536,11,1,52,-3.117822,1,0.381807,0.286221
10158,"no_acustic","sense_veu",-5.445,0.769,"mitjà","gravada",0.556,0.689,0.0319,3.93458333333333,0,1,49,-4.187205,0,0.529841,0.427564
10159,"no_acustic","sense_veu",-3.694,0.865,"ràpid","en_viu",0.4,0.489,0.0633,3.58225,7,0,55,-3.19531,0,0.422985,0.346
10160,"mig_acustic","sense_veu",-7.15,0.416,"mitjà","mig",0.514,0.928,0.124,2.08488333333333,4,1,77,-2.9744,1,0.386048,0.213824
10161,"no_acustic","sense_veu",-4.463,0.934,"lent","gravada",0.477,0.502,0.0553,3.55,5,1,56,-4.168442,0,0.468868,0.445518
10162,"no_acustic","sense_veu",-2.101,0.991,"ràpid","en_viu",0.387,0.373,0.214,4.29726666666667,7,1,63,-2.082091,0,0.369643,0.383517
10163,"no_acustic","sense_veu",-3.988,0.823,"mitjà","mig",0.573,0.551,0.0538,3.27923333333333,4,0,65,-3.282124,0,0.453473,0.471579
10164,"acustic","sense_veu",-9.957,0.368,"ràpid","mig",0.0891,0.544,0.0894,3.11666666666667,6,0,55,-3.664176,0,0.200192,0.0327888
10165,"acustic","sense_veu",-16.74,0.37,"lent","mig",0.251,0.526,0.025,4.07776666666667,3,1,56,-6.1938,0,0.19462,0.09287
10166,"mig_acustic","sense_veu",-6.033,0.713,"ràpid","mig",0.543,0.831,0.094,3.38088333333333,10,0,75,-4.301529,1,0.592503,0.387159
10167,"no_acustic","sense_veu",-4.458,0.767,"lent","gravada",0.319,0.515,0.051,3.42985,1,1,78,-3.419286,0,0.395005,0.244673
10168,"mig_acustic","sense_veu",-3.224,0.776,"ràpid","mig",0.133,0.5,0.0538,4.5064,8,1,42,-2.501824,0,0.388,0.103208
10169,"acustic","sense_veu",-11.997,0.371,"lent","mig",0.395,0.376,0.0365,3.03333333333333,7,1,17,-4.450887,0,0.139496,0.146545
10170,"acustic","sense_veu",-9.288,0.571,"lent","gravada",0.856,0.831,0.0837,2.77133333333333,0,1,32,-5.303448,1,0.474501,0.488776
10171,"mig_acustic","sense_veu",-6.631,0.743,"mitjà","mig",0.374,0.705,0.042,4.84043333333333,1,1,71,-4.926833,1,0.523815,0.277882
10172,"no_acustic","sense_veu",-9.026,0.834,"ràpid","en_viu",0.0479,0.516,0.034,3.26901666666667,8,1,0,-7.527684,0,0.430344,0.0399486
10173,"mig_acustic","sense_veu",-7.961,0.668,"ràpid","en_viu",0.765,0.666,0.0523,5.3758,5,0,23,-5.317948,0,0.444888,0.51102
10174,"no_acustic","sense_veu",-4.393,0.944,"ràpid","mig",0.951,0.578,0.0284,3.46898333333333,10,0,4,-4.146992,0,0.545632,0.897744
10175,"acustic","sense_veu",-7.058,0.532,"ràpid","en_viu",0.394,0.583,0.0287,4.8071,3,0,74,-3.754856,0,0.310156,0.209608
10176,"mig_acustic","sense_veu",-6.379,0.647,"lent","mig",0.499,0.672,0.0314,4.01733333333333,1,1,60,-4.127213,0,0.434784,0.322853
10177,"mig_acustic","sense_veu",-12.93,0.229,"mitjà","mig",0.881,0.76,0.0486,3.05756666666667,4,1,43,-2.96097,1,0.17404,0.201749
10178,"no_acustic","sense_veu",-4.768,0.72,"ràpid","gravada",0.593,0.729,0.21,4.71353333333333,4,0,49,-3.43296,1,0.52488,0.42696
10179,"no_acustic","sense_veu",-5.766,0.826,"ràpid","en_viu",0.774,0.671,0.309,2.47271666666667,7,1,69,-4.762716,0,0.554246,0.639324
10180,"acustic","sense_veu",-8.289,0.412,"ràpid","mig",0.404,0.564,0.03,2.93373333333333,8,1,27,-3.415068,0,0.232368,0.166448
10181,"mig_acustic","sense_veu",-8.642,0.949,"lent","en_viu",0.497,0.274,0.0327,6.77176666666667,11,1,73,-8.201258,0,0.260026,0.471653
10182,"acustic","sense_veu",-5.497,0.81,"ràpid","mig",0.403,0.522,0.126,4.23143333333333,6,1,59,-4.45257,0,0.42282,0.32643
10183,"mig_acustic","sense_veu",-9.816,0.702,"mitjà","gravada",0.282,0.849,0.0791,2.7603,1,0,71,-6.890832,1,0.595998,0.197964
10184,"no_acustic","sense_veu",-4.582,0.493,"ràpid","en_viu",0.22,0.78,0.242,2.77821666666667,5,0,48,-2.258926,1,0.38454,0.10846
10185,"mig_acustic","sense_veu",-8.331,0.535,"ràpid","gravada",0.438,0.517,0.3,2.42176666666667,11,0,18,-4.457085,0,0.276595,0.23433
10186,"acustic","sense_veu",-5.042,0.831,"ràpid","en_viu",0.934,0.309,0.036,4.80266666666667,1,1,70,-4.189902,0,0.256779,0.776154
10187,"acustic","molta_veu",-15.295,0.399,"mitjà","mig",0.159,0.873,0.0288,8.59776666666667,7,0,52,-6.102705,1,0.348327,0.063441
10188,"acustic","sense_veu",-5.841,0.597,"ràpid","gravada",0.483,0.854,0.338,4.80733333333333,5,0,56,-3.487077,1,0.509838,0.288351
10189,"no_acustic","sense_veu",-3.453,0.941,"mitjà","gravada",0.0358,0.702,0.153,2.95383333333333,7,1,61,-3.249273,1,0.660582,0.0336878
10190,"no_acustic","sense_veu",-6.185,0.813,"mitjà","gravada",0.757,0.773,0.155,4.21888333333333,2,0,56,-5.028405,1,0.628449,0.615441
10191,"no_acustic","sense_veu",-5.325,0.825,"mitjà","en_viu",0.16,0.354,0.0299,5.30976666666667,6,1,78,-4.393125,0,0.29205,0.132
10192,"mig_acustic","sense_veu",-5.482,0.844,"ràpid","gravada",0.814,0.797,0.264,2.89333333333333,11,0,83,-4.626808,1,0.672668,0.687016
10193,"acustic","sense_veu",-9.291,0.449,"ràpid","mig",0.755,0.538,0.0463,4.15533333333333,7,1,74,-4.171659,0,0.241562,0.338995
10194,"acustic","sense_veu",-14.839,0.287,"ràpid","mig",0.371,0.467,0.0359,3.18,5,1,57,-4.258793,0,0.134029,0.106477
10195,"mig_acustic","sense_veu",-5.272,0.755,"ràpid","mig",0.874,0.741,0.0581,3.57148333333333,3,1,58,-3.98036,1,0.559455,0.65987
10196,"no_acustic","sense_veu",-6.269,0.818,"lent","en_viu",0.582,0.56,0.294,2.65021666666667,11,0,54,-5.128042,0,0.45808,0.476076
10197,"no_acustic","sense_veu",-6.964,0.931,"mitjà","en_viu",0.734,0.27,0.232,3.42288333333333,2,1,63,-6.483484,0,0.25137,0.683354
10198,"no_acustic","sense_veu",-6.43,0.582,"ràpid","en_viu",0.212,0.898,0.296,4.4,5,0,50,-3.74226,1,0.522636,0.123384
10199,"mig_acustic","sense_veu",-5.516,0.795,"mitjà","mig",0.696,0.53,0.203,3.39088333333333,10,0,73,-4.38522,0,0.42135,0.55332
10200,"acustic","sense_veu",-4.848,0.832,"lent","mig",0.481,0.62,0.036,3.83533333333333,10,1,74,-4.033536,0,0.51584,0.400192
10201,"no_acustic","sense_veu",-6.16,0.65,"lent","en_viu",0.828,0.892,0.121,3.51666666666667,9,1,76,-4.004,1,0.5798,0.5382
10202,"acustic","sense_veu",-9.556,0.741,"lent","gravada",0.923,0.619,0.0444,2.73066666666667,3,1,51,-7.080996,0,0.458679,0.683943
10203,"acustic","sense_veu",-2.26,0.968,"mitjà","en_viu",0.819,0.73,0.0384,4.1911,11,1,62,-2.18768,1,0.70664,0.792792
10204,"acustic","molta_veu",-21.304,0.134,"lent","gravada",0.273,0.508,0.0328,2.43333333333333,1,1,58,-2.854736,0,0.068072,0.036582
10205,"no_acustic","sense_veu",-6.517,0.665,"mitjà","mig",0.569,0.792,0.161,2.77443333333333,0,1,62,-4.333805,1,0.52668,0.378385
10206,"no_acustic","sense_veu",-11.565,0.846,"mitjà","en_viu",0.622,0.442,0.0764,3.62755,4,1,71,-9.78399,0,0.373932,0.526212
10207,"no_acustic","sense_veu",-4.421,0.699,"lent","gravada",0.125,0.655,0.373,3.12376666666667,11,0,59,-3.090279,0,0.457845,0.087375
10208,"no_acustic","molta_veu",-9.246,0.532,"ràpid","mig",0.139,0.76,0.0427,3.287,9,1,26,-4.918872,1,0.40432,0.073948
10209,"mig_acustic","sense_veu",-8.32,0.753,"ràpid","mig",0.736,0.684,0.381,2.7603,11,1,42,-6.26496,0,0.515052,0.554208
10210,"mig_acustic","poca_veu",-3.428,0.696,"mitjà","gravada",0.831,0.85,0.0548,2.64843333333333,5,1,16,-2.385888,1,0.5916,0.578376
10211,"acustic","sense_veu",-8.062,0.342,"mitjà","mig",0.307,0.295,0.0341,1.31706666666667,4,1,47,-2.757204,0,0.10089,0.104994
10212,"no_acustic","sense_veu",-5.495,0.733,"ràpid","en_viu",0.872,0.648,0.034,2.97688333333333,11,0,27,-4.027835,0,0.474984,0.639176
10213,"mig_acustic","sense_veu",-6.287,0.586,"mitjà","en_viu",0.423,0.383,0.0991,2.02243333333333,10,1,87,-3.684182,0,0.224438,0.247878
10214,"mig_acustic","sense_veu",-8.087,0.555,"mitjà","en_viu",0.447,0.754,0.044,3.3158,0,1,47,-4.488285,1,0.41847,0.248085
10215,"acustic","sense_veu",-8.098,0.413,"ràpid","en_viu",0.518,0.801,0.124,3.37488333333333,8,1,53,-3.344474,1,0.330813,0.213934
10216,"mig_acustic","sense_veu",-4.05,0.817,"ràpid","mig",0.299,0.731,0.34,3.75978333333333,2,0,73,-3.30885,1,0.597227,0.244283
10217,"mig_acustic","sense_veu",-3.862,0.817,"mitjà","en_viu",0.782,0.696,0.109,3.27288333333333,1,1,82,-3.155254,0,0.568632,0.638894
10218,"no_acustic","sense_veu",-6.203,0.874,"ràpid","gravada",0.55,0.459,0.0739,3.12758333333333,8,1,41,-5.421422,0,0.401166,0.4807
10219,"acustic","sense_veu",-10.358,0.419,"mitjà","en_viu",0.277,0.494,0.165,3.12421666666667,10,0,80,-4.340002,0,0.206986,0.116063
10220,"acustic","sense_veu",-12.285,0.54,"ràpid","gravada",0.38,0.316,0.0482,3.86356666666667,7,1,0,-6.6339,0,0.17064,0.2052
10221,"no_acustic","sense_veu",-9.342,0.482,"mitjà","en_viu",0.52,0.588,0.0328,3.488,0,1,62,-4.502844,0,0.283416,0.25064
10222,"acustic","sense_veu",-8.711,0.727,"lent","mig",0.339,0.583,0.039,3.6451,10,1,52,-6.332897,0,0.423841,0.246453
10223,"mig_acustic","sense_veu",-4.547,0.67,"mitjà","en_viu",0.934,0.757,0.0293,4.05555,1,0,63,-3.04649,1,0.50719,0.62578
10224,"no_acustic","sense_veu",-3.888,0.934,"ràpid","en_viu",0.583,0.692,0.0319,3.75466666666667,8,1,59,-3.631392,0,0.646328,0.544522
10225,"acustic","sense_veu",-13.353,0.263,"lent","en_viu",0.225,0.39,0.0496,3.25888333333333,2,1,50,-3.511839,0,0.10257,0.059175
10226,"acustic","sense_veu",-12.206,0.267,"mitjà","gravada",0.822,0.854,0.066,1.81538333333333,9,0,72,-3.259002,1,0.228018,0.219474
10227,"acustic","sense_veu",-9.39,0.431,"mitjà","mig",0.779,0.637,0.0304,2.61576666666667,5,1,41,-4.04709,0,0.274547,0.335749
10228,"acustic","sense_veu",-10.489,0.373,"ràpid","en_viu",0.551,0.46,0.0977,2.69355,10,1,57,-3.912397,0,0.17158,0.205523
10229,"mig_acustic","sense_veu",-8.161,0.753,"ràpid","mig",0.919,0.702,0.276,2.66666666666667,10,0,65,-6.145233,1,0.528606,0.692007
10230,"no_acustic","sense_veu",-8.542,0.934,"ràpid","en_viu",0.356,0.537,0.0821,2.94821666666667,5,1,51,-7.978228,0,0.501558,0.332504
10231,"no_acustic","sense_veu",-9.349,0.611,"lent","gravada",0.706,0.581,0.03,6.35293333333333,2,0,20,-5.712239,0,0.354991,0.431366
10232,"mig_acustic","sense_veu",-6.962,0.653,"mitjà","en_viu",0.399,0.9,0.313,2.42671666666667,9,0,91,-4.546186,1,0.5877,0.260547
10233,"acustic","sense_veu",-10.643,0.472,"lent","mig",0.281,0.703,0.223,3.42266666666667,0,0,46,-5.023496,1,0.331816,0.132632
10234,"no_acustic","sense_veu",-4.949,0.874,"mitjà","mig",0.823,0.572,0.323,2.62386666666667,7,0,68,-4.325426,0,0.499928,0.719302
10235,"mig_acustic","sense_veu",-6.795,0.602,"ràpid","gravada",0.577,0.581,0.0273,3.99893333333333,11,1,66,-4.09059,0,0.349762,0.347354
10236,"no_acustic","sense_veu",-4.077,0.738,"ràpid","en_viu",0.516,0.659,0.0622,4.19843333333333,8,0,18,-3.008826,0,0.486342,0.380808
10237,"no_acustic","sense_veu",-3.685,0.629,"lent","en_viu",0.158,0.605,0.104,3.41056666666667,5,1,65,-2.317865,0,0.380545,0.099382
10238,"mig_acustic","sense_veu",-5.755,0.699,"lent","mig",0.141,0.717,0.0561,3.71981666666667,6,0,87,-4.022745,1,0.501183,0.098559
10239,"acustic","sense_veu",-12.473,0.2,"lent","gravada",0.329,0.53,0.0468,4.0711,5,0,58,-2.4946,0,0.106,0.0658
10240,"acustic","sense_veu",-10.871,0.227,"lent","gravada",0.106,0.413,0.097,3.99611666666667,0,1,64,-2.467717,0,0.093751,0.024062
10241,"no_acustic","sense_veu",-6.271,0.821,"mitjà","gravada",0.561,0.442,0.0301,4.13891666666667,0,1,57,-5.148491,0,0.362882,0.460581
10242,"mig_acustic","molta_veu",-5.093,0.777,"ràpid","en_viu",0.747,0.862,0.0365,3.38088333333333,0,1,4,-3.957261,1,0.669774,0.580419
10243,"no_acustic","sense_veu",-5.631,0.885,"ràpid","en_viu",0.312,0.56,0.0363,3.27466666666667,2,1,68,-4.983435,0,0.4956,0.27612
10244,"mig_acustic","sense_veu",-3.438,0.786,"mitjà","mig",0.326,0.692,0.0374,2.85443333333333,0,1,6,-2.702268,0,0.543912,0.256236
10245,"no_acustic","poca_veu",-5.943,0.978,"mitjà","en_viu",0.327,0.456,0.112,4.5311,10,0,24,-5.812254,0,0.445968,0.319806
10246,"acustic","sense_veu",-6.044,0.566,"lent","en_viu",0.463,0.767,0.052,4.59221666666667,0,0,83,-3.420904,1,0.434122,0.262058
10247,"mig_acustic","sense_veu",-10.028,0.427,"mitjà","gravada",0.23,0.886,0.145,2.95306666666667,6,1,81,-4.281956,1,0.378322,0.09821
10248,"mig_acustic","sense_veu",-3.525,0.678,"ràpid","mig",0.734,0.713,0.102,4.52221666666667,9,0,78,-2.38995,1,0.483414,0.497652
10249,"no_acustic","sense_veu",-5.637,0.704,"ràpid","mig",0.38,0.792,0.179,3.71773333333333,2,1,58,-3.968448,1,0.557568,0.26752
10250,"mig_acustic","sense_veu",-4.868,0.784,"mitjà","en_viu",0.597,0.862,0.168,3.7091,8,1,40,-3.816512,1,0.675808,0.468048
10251,"acustic","sense_veu",-5.593,0.729,"lent","gravada",0.91,0.516,0.123,2.63421666666667,2,1,66,-4.077297,0,0.376164,0.66339
10252,"acustic","sense_veu",-12.808,0.441,"lent","mig",0.569,0.84,0.0366,3.82933333333333,2,1,27,-5.648328,1,0.37044,0.250929
10253,"acustic","sense_veu",-6.347,0.657,"ràpid","mig",0.212,0.212,0.0298,3.32903333333333,7,1,50,-4.169979,0,0.139284,0.139284
10254,"acustic","sense_veu",-8.53,0.34,"lent","mig",0.455,0.81,0.026,3.82136666666667,1,1,54,-2.9002,1,0.2754,0.1547
10255,"mig_acustic","sense_veu",-3.841,0.849,"lent","en_viu",0.681,0.778,0.0675,3.97776666666667,0,1,72,-3.261009,1,0.660522,0.578169
10256,"mig_acustic","sense_veu",-5.482,0.766,"mitjà","en_viu",0.366,0.703,0.0529,3.43243333333333,0,1,74,-4.199212,1,0.538498,0.280356
10257,"no_acustic","sense_veu",-5.449,0.923,"ràpid","gravada",0.402,0.289,0.109,2.62418333333333,9,1,70,-5.029427,0,0.266747,0.371046
10258,"mig_acustic","sense_veu",-7.543,0.604,"ràpid","gravada",0.939,0.814,0.0334,4.276,1,0,30,-4.555972,1,0.491656,0.567156
10259,"acustic","sense_veu",-5.178,0.809,"ràpid","mig",0.78,0.895,0.476,1.6,1,0,57,-4.189002,1,0.724055,0.63102
10260,"mig_acustic","sense_veu",-7.601,0.677,"mitjà","mig",0.0775,0.704,0.0449,2.47176666666667,5,0,63,-5.145877,1,0.476608,0.0524675
